,Column,Value,Count
7940,색상_b*,-29.4315,1
7941,색상_b*,-29.3025,1
7942,색상_b*,-29.1015,1
7943,색상_b*,-29.0365,1
7944,색상_b*,-28.879,1
7945,색상_b*,-28.809,1
7946,색상_b*,-30.194,1
7947,색상_b*,-14.117,1
7948,색상_b*,-14.169875,1
7949,색상_b*,24.1065,1
7950,색상_b*,17.1015,1
7951,색상_b*,17.503,1
7952,색상_b*,17.539,1
7953,색상_b*,17.6405,1
7954,색상_b*,17.324,1
7955,색상_b*,17.1315,1
7956,색상_b*,17.1425,1
7957,색상_b*,17.3465,1
7958,색상_b*,-4.2915,1
7959,색상_b*,-3.7415,1
7960,색상_b*,-3.303,1
7961,색상_b*,-3.288,1
7962,색상_b*,-3.229,1
7963,색상_b*,-3.6375,1
7964,색상_b*,36.3665,1
7965,색상_b*,36.488,1
7966,색상_b*,36.699,1
7967,색상_b*,36.819,1
7968,색상_b*,36.544,1
7969,색상_b*,35.8675,1
7970,색상_b*,17.494,1
7971,색상_b*,53.953,1
7972,색상_b*,35.454,1
7973,색상_b*,54.579,1
7974,색상_b*,-0.289,1
7975,색상_b*,-0.2025,1
7976,색상_b*,-0.1955,1
7977,색상_b*,-0.105,1
7978,색상_b*,23.18,1
7979,색상_b*,23.2265,1
7980,색상_b*,23.5715,1
7981,색상_b*,23.309,1
7982,색상_b*,22.8515,1
7983,색상_b*,22.849,1
7984,색상_b*,22.923,1
7985,색상_b*,55.109,1
7986,색상_b*,55.763,1
7987,색상_b*,56.3405,1
7988,색상_b*,55.4155,1
7989,색상_b*,55.4555,1
7990,색상_b*,55.019,1
7991,색상_b*,54.815,1
7992,색상_b*,54.739,1
7993,색상_b*,35.428,1
7994,색상_b*,35.639,1
7995,색상_b*,-0.244,1
7996,색상_b*,67.0715,1
7997,색상_b*,-4.0205,1
7998,색상_b*,-3.4765,1
7999,색상_b*,-3.4415,1
8000,색상_b*,-3.3725,1
8001,색상_b*,-3.32,1
8002,색상_b*,-3.265,1
8003,색상_b*,-3.2725,1
8004,색상_b*,-3.3015,1
8005,색상_b*,-0.973,1
8006,색상_b*,-0.7315,1
8007,색상_b*,-1.3315,1
8008,색상_b*,-0.7205,1
8009,색상_b*,-0.845,1
8010,색상_b*,31.6325,1
8011,색상_b*,32.173,1
8012,색상_b*,32.8355,1
8013,색상_b*,32.4765,1
8014,색상_b*,32.284,1
8015,색상_b*,31.8405,1
8016,색상_b*,65.4365,1
8017,색상_b*,67.173,1
8018,색상_b*,-0.5015,1
8019,색상_b*,67.2465,1
8020,색상_b*,-0.6015,1
8021,색상_b*,-0.4955,1
8022,색상_b*,-0.5205,1
8023,색상_b*,-0.4575,1
8024,색상_b*,-0.519,1
8025,색상_b*,28.764,1
8026,색상_b*,28.878,1
8027,색상_b*,28.898,1
8028,색상_b*,28.904,1
8029,색상_b*,28.423,1
8030,색상_b*,28.398,1
8031,색상_b*,28.369,1
8032,색상_b*,28.1515,1
8033,색상_b*,28.545,1
8034,색상_b*,64.518,1
8035,색상_b*,66.2565,1
8036,색상_b*,68.865,1
8037,색상_b*,68.4265,1
8038,색상_b*,68.074,1
8039,색상_b*,-0.6115,1
8040,색상_b*,-0.6825,1
8041,색상_b*,-21.664,1
8042,색상_b*,17.8765,1
8043,색상_b*,17.475,1
8044,색상_b*,17.589,1
8045,색상_b*,17.458,1
8046,색상_b*,17.033,1
8047,색상_b*,31.7065,1
8048,색상_b*,32.7215,1
8049,색상_b*,32.564,1
8050,색상_b*,32.578,1
8051,색상_b*,32.2565,1
8052,색상_b*,32.0805,1
8053,색상_b*,32.3565,1
8054,색상_b*,32.044,1
8055,색상_b*,30.909,1
8056,색상_b*,-3.715,1
8057,색상_b*,-3.4755,1
8058,색상_b*,-4.824,1
8059,색상_b*,-4.718,1
8060,색상_b*,-4.493,1
8061,색상_b*,-4.21,1
8062,색상_b*,17.5465,1
8063,색상_b*,17.903,1
8064,색상_b*,-4.0655,1
8065,색상_b*,17.85,1
8066,색상_b*,24.3355,1
8067,색상_b*,24.678,1
8068,색상_b*,24.469,1
8069,색상_b*,24.154,1
8070,색상_b*,24.644,1
8071,색상_b*,24.143,1
8072,색상_b*,24.0975,1
8073,색상_b*,24.2155,1
8074,색상_b*,9.899,1
8075,색상_b*,10.0615,1
8076,색상_b*,10.335,1
8077,색상_b*,10.21,1
8078,색상_b*,10.11,1
8079,색상_b*,10.089,1
8080,색상_b*,10.1015,1
8081,색상_b*,10.1055,1
8082,색상_b*,10.0815,1
8083,색상_b*,9.9615,1
8084,색상_b*,17.3755,1
8085,색상_b*,-4.204,1
8086,색상_b*,-4.053,1
8087,색상_b*,29.833,1
8088,색상_b*,15.2315,1
8089,색상_b*,14.814,1
8090,색상_b*,15.409,1
8091,색상_b*,-4.2765,1
8092,색상_b*,-3.7105,1
8093,색상_b*,-4.1955,1
8094,색상_b*,-4.14,1
8095,색상_b*,-4.0665,1
8096,색상_b*,1.345,1
8097,색상_b*,-3.6815,1
8098,색상_b*,-3.6305,1
8099,색상_b*,-3.5755,1
8100,색상_b*,30.104,1
8101,색상_b*,30.199,1
8102,색상_b*,31.4665,1
8103,색상_b*,30.8765,1
8104,색상_b*,30.793,1
8105,색상_b*,30.1355,1
8106,색상_b*,29.668,1
8107,색상_b*,29.9415,1
8108,색상_b*,15.0315,1
8109,색상_b*,15.2855,1
8110,색상_b*,-3.3025,1
8111,색상_b*,15.4625,1
8112,색상_b*,-0.2875,1
8113,색상_b*,-0.019,1
8114,색상_b*,-0.443,1
8115,색상_b*,-0.4115,1
8116,색상_b*,-0.329,1
8117,색상_b*,-0.2115,1
8118,색상_b*,-0.1565,1
8119,색상_b*,0.138,1
8120,색상_b*,18.0175,1
8121,색상_b*,18.2875,1
8122,색상_b*,18.479,1
8123,색상_b*,18.615,1
8124,색상_b*,18.494,1
8125,색상_b*,18.2365,1
8126,색상_b*,18.3725,1
8127,색상_b*,18.19,1
8128,색상_b*,18.06,1
8129,색상_b*,18.208,1
8130,색상_b*,15.1375,1
8131,색상_b*,31.7375,1
8132,색상_b*,31.8365,1
8133,색상_b*,18.119,1
8134,색상_b*,82.8765,1
8135,색상_b*,82.6565,1
8136,색상_b*,81.374,1
8137,색상_b*,77.2025,1
8138,색상_b*,84.3955,1
8139,색상_b*,85.769,1
8140,색상_b*,86.1775,1
8141,색상_b*,86.1115,1
8142,색상_b*,85.699,1
8143,색상_b*,85.339,1
8144,색상_b*,85.5615,1
8145,색상_b*,85.6365,1
8146,색상_b*,6.6065,1
8147,색상_b*,15.895,1
8148,색상_b*,15.579,1
8149,색상_b*,16.2465,1
8150,색상_b*,16.198,1
8151,색상_b*,16.259,1
8152,색상_b*,16.215,1
8153,색상_b*,14.774,1
8154,색상_b*,82.454,1
8155,색상_b*,83.09,1
8156,색상_b*,47.0265,1
8157,색상_b*,83.434,1
8158,색상_b*,18.814,1
8159,색상_b*,18.769,1
8160,색상_b*,18.6565,1
8161,색상_b*,18.634,1
8162,색상_b*,18.4625,1
8163,색상_b*,17.968,1
8164,색상_b*,43.945,1
8165,색상_b*,46.524,1
8166,색상_b*,47.5075,1
8167,색상_b*,47.4315,1
8168,색상_b*,47.024,1
8169,색상_b*,46.7315,1
8170,색상_b*,46.554,1
8171,색상_b*,46.3825,1
8172,색상_b*,46.1765,1
8173,색상_b*,46.0175,1
8174,색상_b*,66.0255,1
8175,색상_b*,82.4705,1
8176,색상_b*,82.94,1
8177,색상_b*,39.935,1
8178,색상_b*,46.6065,1
8179,색상_b*,18.685,1
8180,색상_b*,-30.344,1
8181,색상_b*,-30.1815,1
8182,색상_b*,-10.607,1
8183,색상_b*,-10.509,1
8184,색상_b*,-10.261,1
8185,색상_b*,-10.17825,1
8186,색상_b*,-10.0665,1
8187,색상_b*,-7.056375,1
8188,색상_b*,-6.723,1
8189,색상_b*,-6.69325,1
8190,색상_b*,-6.56725,1
8191,색상_b*,-6.4675,1
8192,색상_b*,0.563125,1
8193,색상_b*,1.1225,1
8194,색상_b*,1.10975,1
8195,색상_b*,1.127,1
8196,색상_b*,1.335,1
8197,색상_b*,-21.653,1
8198,색상_b*,-21.6655,1
8199,색상_b*,-21.7845,1
8200,색상_b*,-30.3015,1
8201,색상_b*,-30.7325,1
8202,색상_b*,47.3615,1
8203,색상_b*,-30.673,1
8204,색상_b*,47.268,1
8205,색상_b*,47.2265,1
8206,색상_b*,47.019,1
8207,색상_b*,46.8625,1
8208,색상_b*,46.8715,1
8209,색상_b*,46.684,1
8210,색상_b*,77.809,1
8211,색상_b*,87.003,1
8212,색상_b*,87.3065,1
8213,색상_b*,88.2365,1
8214,색상_b*,88.103,1
8215,색상_b*,87.779,1
8216,색상_b*,87.7015,1
8217,색상_b*,87.5455,1
8218,색상_b*,87.4215,1
8219,색상_b*,-13.718875,1
8220,색상_b*,-13.9215,1
8221,색상_b*,-13.58475,1
8222,색상_b*,-31.0265,1
8223,색상_b*,18.8815,1
8224,색상_b*,18.4565,1
8225,색상_b*,18.245,1
8226,색상_b*,41.5565,1
8227,색상_b*,41.9615,1
8228,색상_b*,-1.728,1
8229,색상_b*,-1.078,1
8230,색상_b*,-1.0115,1
8231,색상_b*,-0.903,1
8232,색상_b*,-0.9315,1
8233,색상_b*,-1.194,1
8234,색상_b*,34.0915,1
8235,색상_b*,33.8565,1
8236,색상_b*,34.3015,1
8237,색상_b*,34.023,1
8238,색상_b*,33.964,1
8239,색상_b*,33.649,1
8240,색상_b*,33.603,1
8241,색상_b*,33.4005,1
8242,색상_b*,64.388,1
8243,색상_b*,77.399,1
8244,색상_b*,79.363,1
8245,색상_b*,79.2655,1
8246,색상_b*,41.429,1
8247,색상_b*,41.7475,1
8248,색상_b*,35.3065,1
8249,색상_b*,42.209,1
8250,색상_b*,19.669,1
8251,색상_b*,19.4925,1
8252,색상_b*,19.154,1
8253,색상_b*,19.0665,1
8254,색상_b*,18.52,1
8255,색상_b*,-3.97,1
8256,색상_b*,-3.335,1
8257,색상_b*,-2.878,1
8258,색상_b*,-2.764,1
8259,색상_b*,-2.744,1
8260,색상_b*,-2.745,1
8261,색상_b*,-2.7625,1
8262,색상_b*,-2.7715,1
8263,색상_b*,-2.7865,1
8264,색상_b*,-3.43,1
8265,색상_b*,41.989,1
8266,색상_b*,42.9275,1
8267,색상_b*,42.985,1
8268,색상_b*,42.505,1
8269,색상_b*,78.299,1
8270,색상_b*,78.573,1
8271,색상_b*,77.4965,1
8272,색상_b*,77.639,1
8273,색상_b*,45.24,1
8274,색상_b*,45.2955,1
8275,색상_b*,44.8575,1
8276,색상_b*,-2.7155,1
8277,색상_b*,-1.419,1
8278,색상_b*,-1.468,1
8279,색상_b*,-1.3855,1
8280,색상_b*,-1.3375,1
8281,색상_b*,-1.2105,1
8282,색상_b*,-1.2115,1
8283,색상_b*,-1.7875,1
8284,색상_b*,37.3805,1
8285,색상_b*,36.5575,1
8286,색상_b*,36.16,1
8287,색상_b*,35.795,1
8288,색상_b*,35.6755,1
8289,색상_b*,35.5325,1
8290,색상_b*,35.6655,1
8291,색상_b*,35.494,1
8292,색상_b*,45.7315,1
8293,색상_b*,45.9155,1
8294,색상_b*,46.369,1
8295,색상_b*,18.904,1
8296,색상_b*,77.413,1
8297,색상_b*,75.925,1
8298,색상_b*,17.05,1
8299,색상_b*,19.444,1
8300,색상_b*,19.6105,1
8301,색상_b*,19.0065,1
8302,색상_b*,18.959,1
8303,색상_b*,18.9055,1
8304,색상_b*,-3.178,1
8305,색상_b*,43.979,1
8306,색상_b*,-3.0575,1
8307,색상_b*,-2.844,1
8308,색상_b*,-2.7665,1
8309,색상_b*,-2.709,1
8310,색상_b*,-2.749,1
8311,색상_b*,-2.735,1
8312,색상_b*,-2.7325,1
8313,색상_b*,-2.8855,1
8314,색상_b*,1.7075,1
8315,색상_b*,4.03,1
8316,색상_b*,1.355,1
8317,색상_b*,1.148333333,1
8318,색상_b*,26.125,1
8319,색상_b*,26.12,1
8320,색상_b*,25.78,1
8321,색상_b*,24.635,1
8322,색상_b*,25.6,1
8323,색상_b*,10.675,1
8324,색상_b*,33.185,1
8325,색상_b*,-6.015,1
8326,색상_b*,9.98,1
8327,색상_b*,12.005,1
8328,색상_b*,14.815,1
8329,색상_b*,55.145,1
8330,색상_b*,-6.615,1
8331,색상_b*,-6.185,1
8332,색상_b*,17.83,1
8333,색상_b*,13.315,1
8334,색상_b*,-6.59,1
8335,색상_b*,24.26,1
8336,색상_b*,-5.96,1
8337,색상_b*,26.325,1
8338,색상_b*,25.905,1
8339,색상_b*,3.885,1
8340,색상_b*,16.74,1
8341,색상_b*,-19.5,1
8342,색상_b*,-12.07,1
8343,색상_b*,-17.52,1
8344,색상_b*,12.39,1
8345,색상_b*,-11.13,1
8346,색상_b*,15.04,1
8347,색상_b*,-11.765,1
8348,색상_b*,-16.405,1
8349,색상_b*,-8.91,1
8350,색상_b*,-3.455,1
8351,색상_b*,17.29,1
8352,색상_b*,-15.645,1
8353,색상_b*,18.005,1
8354,색상_b*,-1.57,1
8355,색상_b*,3.235,1
8356,색상_b*,9.91,1
8357,색상_b*,-2.93,1
8358,색상_b*,9.97,1
8359,색상_b*,20.205,1
8360,색상_b*,-5.7,1
8361,색상_b*,22.245,1
8362,색상_b*,-13.745,1
8363,색상_b*,35.905,1
8364,색상_b*,-11.315,1
8365,색상_b*,-10.795,1
8366,색상_b*,-11.51,1
8367,색상_b*,-11.09,1
8368,색상_b*,-11.64,1
8369,색상_b*,-11.535,1
8370,색상_b*,-8.42,1
8371,색상_b*,-12.775,1
8372,색상_b*,85.1,1
8373,색상_b*,-13.46,1
8374,색상_b*,-11.685,1
8375,색상_b*,-12.06,1
8376,색상_b*,-11.74,1
8377,색상_b*,-17.105,1
8378,색상_b*,-25.465,1
8379,색상_b*,-28.34,1
8380,색상_b*,-29.365,1
8381,색상_b*,11.75,1
8382,색상_b*,82.05,1
8383,색상_b*,66.565,1
8384,색상_b*,25.46,1
8385,색상_b*,13.995,1
8386,색상_b*,-6.35,1
8387,색상_b*,27.56,1
8388,색상_b*,-5.43,1
8389,색상_b*,23.53,1
8390,색상_b*,14.205,1
8391,색상_b*,29.655,1
8392,색상_b*,-4.715,1
8393,색상_b*,73.03,1
8394,색상_b*,33.495,1
8395,색상_b*,14.18,1
8396,색상_b*,31.045,1
8397,색상_b*,77.16,1
8398,색상_b*,-4.75,1
8399,색상_b*,32.225,1
8400,색상_b*,-4.16,1
8401,색상_b*,28.525,1
8402,색상_b*,13.33,1
8403,색상_b*,-13.0,1
8404,색상_b*,-20.62,1
8405,색상_b*,-21.205,1
8406,색상_b*,54.585,1
8407,색상_b*,12.945,1
8408,색상_b*,32.905,1
8409,색상_b*,-3.025,1
8410,색상_b*,0.335,1
8411,색상_b*,18.175,1
8412,색상_b*,15.385,1
8413,색상_b*,29.39,1
8414,색상_b*,22.72,1
8415,색상_b*,-3.72,1
8416,색상_b*,10.425,1
8417,색상_b*,17.01,1
8418,색상_b*,35.5,1
8419,색상_b*,28.085,1
8420,색상_b*,29.715,1
8421,색상_b*,66.04,1
8422,색상_b*,18.345,1
8423,색상_b*,-3.735,1
8424,색상_b*,38.985,1
8425,색상_b*,24.34,1
8426,색상_b*,2.345,1
8427,색상_b*,18.73,1
8428,색상_b*,12.275,1
8429,색상_b*,3.98,1
8430,색상_b*,-22.505,1
8431,색상_b*,-13.605,1
8432,색상_b*,-22.86,1
8433,색상_b*,-14.415,1
8434,색상_b*,-23.33,1
8435,색상_b*,-14.55,1
8436,색상_b*,-22.91,1
8437,색상_b*,-14.765,1
8438,색상_b*,-0.035,1
8439,색상_b*,14.905,1
8440,색상_b*,-16.825,1
8441,색상_b*,-20.73,1
8442,색상_b*,16.62,1
8443,색상_b*,-14.595,1
8444,색상_b*,-13.08,1
8445,색상_b*,17.265,1
8446,색상_b*,4.625,1
8447,색상_b*,31.625,1
8448,색상_b*,-3.1,1
8449,색상_b*,-21.71,1
8450,색상_b*,-1.755,1
8451,색상_b*,-13.47,1
8452,색상_b*,-26.3,1
8453,색상_b*,-26.63,1
8454,색상_b*,-26.62,1
8455,색상_b*,-26.38,1
8456,색상_b*,-10.33,1
8457,색상_b*,-7.555,1
8458,색상_b*,-14.155,1
8459,색상_b*,-1.635,1
8460,색상_b*,-10.465,1
8461,색상_b*,-1.545,1
8462,색상_b*,-1.015,1
8463,색상_b*,-1.26,1
8464,색상_b*,-1.46,1
8465,색상_b*,-19.585,1
8466,색상_b*,-13.12,1
8467,색상_b*,-21.095,1
8468,색상_b*,4.25,1
8469,색상_b*,-10.4,1
8470,색상_b*,-9.135,1
8471,색상_b*,41.3,1
8472,색상_b*,80.15,1
8473,색상_b*,-0.86,1
8474,색상_b*,33.92,1
8475,색상_b*,72.505,1
8476,색상_b*,42.655,1
8477,색상_b*,77.17,1
8478,색상_b*,-2.585,1
8479,색상_b*,43.89,1
8480,색상_b*,36.21,1
8481,색상_b*,18.7,1
8482,색상_b*,-5.03,1
8483,색상_b*,47.06,1
8484,색상_b*,82.83,1
8485,색상_b*,84.91,1
8486,색상_b*,47.69,1
8487,색상_b*,86.2,1
8488,색상_b*,-7.745,1
8489,색상_b*,-7.49,1
8490,색상_b*,-6.345,1
8491,색상_b*,-29.665,1
8492,색상_b*,-29.935,1
8493,색상_b*,-29.8,1
8494,색상_b*,4.535,1
8495,색상_b*,39.66,1
8496,색상_b*,2.285,1
8497,색상_b*,5.13,1
8498,색상_b*,23.375,1
8499,색상_b*,37.45,1
8500,색상_b*,4.825,1
8501,색상_b*,27.86,1
8502,색상_b*,1.73,1
8503,색상_b*,21.0,1
8504,색상_b*,30.745,1
8505,색상_b*,1.285,1
8506,색상_b*,38.55,1
8507,색상_b*,3.71,1
8508,색상_b*,32.96,1
8509,색상_b*,1.465,1
8510,색상_b*,3.725,1
8511,색상_b*,35.035,1
8512,색상_b*,73.26,1
8513,색상_b*,16.5,1
8514,색상_b*,31.015,1
8515,색상_b*,46.72,1
8516,색상_b*,30.65,1
8517,색상_b*,19.01,1
8518,색상_b*,3.63,1
8519,색상_b*,11.83,1
8520,색상_b*,29.66,1
8521,색상_b*,29.205,1
8522,색상_b*,30.77,1
8523,색상_b*,31.255,1
8524,색상_b*,30.145,1
8525,색상_b*,29.69,1
8526,색상_b*,69.86,1
8527,색상_b*,70.01,1
8528,색상_b*,30.93,1
8529,색상_b*,30.68,1
8530,색상_b*,31.12,1
8531,색상_b*,30.87,1
8532,색상_b*,30.6,1
8533,색상_b*,30.36,1
8534,색상_b*,30.85,1
8535,색상_b*,24.71,1
8536,색상_b*,36.34,1
8537,색상_b*,13.97,1
8538,색상_b*,22.4,1
8539,색상_b*,82.325,1
8540,색상_b*,81.95,1
8541,색상_b*,23.87,1
8542,색상_b*,1.46,1
8543,색상_b*,50.2,1
8544,색상_b*,2.335,1
8545,색상_b*,39.175,1
8546,색상_b*,83.44,1
8547,색상_b*,50.96,1
8548,색상_b*,81.865,1
8549,색상_b*,84.555,1
8550,색상_b*,85.54,1
8551,색상_b*,18.62,1
8552,색상_b*,50.115,1
8553,색상_b*,84.57,1
8554,색상_b*,84.22,1
8555,색상_b*,84.43,1
8556,색상_b*,84.425,1
8557,색상_b*,81.245,1
8558,색상_b*,81.705,1
8559,색상_b*,21.71,1
8560,색상_b*,81.54,1
8561,색상_b*,1.54,1
8562,색상_b*,45.915,1
8563,색상_b*,3.305,1
8564,색상_b*,77.9,1
8565,색상_b*,24.37,1
8566,색상_b*,49.775,1
8567,색상_b*,81.75,1
8568,색상_b*,81.585,1
8569,색상_b*,81.825,1
8570,색상_b*,82.32,1
8571,색상_b*,81.67,1
8572,색상_b*,81.745,1
8573,색상_b*,30.215,1
8574,색상_b*,81.715,1
8575,색상_b*,75.175,1
8576,색상_b*,79.76,1
8577,색상_b*,82.89,1
8578,색상_b*,82.75,1
8579,색상_b*,1.03,1
8580,색상_b*,11.01,1
8581,색상_b*,-29.105,1
8582,색상_b*,3.39,1
8583,색상_b*,-27.05,1
8584,색상_b*,-7.955,1
8585,색상_b*,-4.89,1
8586,색상_b*,3.07,1
8587,색상_b*,2.035,1
8588,색상_b*,2.91,1
8589,색상_b*,4.79,1
8590,색상_b*,13.665,1
8591,색상_b*,3.045,1
8592,색상_b*,-27.635,1
8593,색상_b*,3.385,1
8594,색상_b*,3.14,1
8595,색상_b*,3.345,1
8596,색상_b*,1.57,1
8597,색상_b*,2.915,1
8598,색상_b*,3.02,1
8599,색상_b*,4.135,1
8600,색상_b*,-19.04,1
8601,색상_b*,-27.54,1
8602,색상_b*,-27.77,1
8603,색상_b*,-22.025,1
8604,색상_b*,-27.255,1
8605,색상_b*,-30.28,1
8606,색상_b*,-30.07,1
8607,색상_b*,-29.805,1
8608,색상_b*,-29.775,1
8609,색상_b*,-29.605,1
8610,색상_b*,-30.11,1
8611,색상_b*,-29.705,1
8612,색상_b*,-29.24,1
8613,색상_b*,-29.655,1
8614,색상_b*,-27.865,1
8615,색상_b*,-29.64,1
8616,색상_b*,-30.175,1
8617,색상_b*,-29.545,1
8618,색상_b*,-27.55,1
8619,색상_b*,-27.495,1
8620,색상_b*,-27.53,1
8621,색상_b*,-27.6,1
8622,색상_b*,-28.82,1
8623,색상_b*,-12.27,1
8624,색상_b*,7.98,1
8625,색상_b*,4.675,1
8626,색상_b*,16.99,1
8627,색상_b*,17.7,1
8628,색상_b*,-15.095,1
8629,색상_b*,19.065,1
8630,색상_b*,23.605,1
8631,색상_b*,23.955,1
8632,색상_b*,23.395,1
8633,색상_b*,24.165,1
8634,색상_b*,5.995,1
8635,색상_b*,20.445,1
8636,색상_b*,22.665,1
8637,색상_b*,21.525,1
8638,색상_b*,22.405,1
8639,색상_b*,23.445,1
8640,색상_b*,23.455,1
8641,색상_b*,23.705,1
8642,색상_b*,24.385,1
8643,색상_b*,24.075,1
8644,색상_b*,23.75,1
8645,색상_b*,16.92,1
8646,색상_b*,14.95,1
8647,색상_b*,-23.18,1
8648,색상_b*,16.79,1
8649,색상_b*,-14.46,1
8650,색상_b*,-23.93,1
8651,색상_b*,-23.775,1
8652,색상_b*,-15.71,1
8653,색상_b*,-23.135,1
8654,색상_b*,14.44,1
8655,색상_b*,-15.64,1
8656,색상_b*,16.75,1
8657,색상_b*,16.91,1
8658,색상_b*,15.15,1
8659,색상_b*,16.985,1
8660,색상_b*,17.055,1
8661,색상_b*,6.24,1
8662,색상_b*,6.825,1
8663,색상_b*,13.805,1
8664,색상_b*,15.005,1
8665,색상_b*,14.935,1
8666,색상_b*,16.55,1
8667,색상_b*,-21.31,1
8668,색상_b*,-18.21,1
8669,색상_b*,-6.41,1
8670,색상_b*,-15.8,1
8671,색상_b*,-24.62,1
8672,색상_b*,-25.94,1
8673,색상_b*,-26.02,1
8674,색상_b*,-25.54,1
8675,색상_b*,-24.77,1
8676,색상_b*,-24.15,1
8677,색상_b*,-12.96,1
8678,색상_b*,-9.85,1
8679,색상_b*,-2.77,1
8680,색상_b*,-13.91,1
8681,색상_b*,-11.33,1
8682,색상_b*,-20.4,1
8683,색상_b*,-13.34,1
8684,색상_b*,-20.84,1
8685,색상_b*,6.63,1
8686,색상_b*,-20.07,1
8687,색상_b*,-12.54,1
8688,색상_b*,11.68,1
8689,색상_b*,-17.64,1
8690,색상_b*,80.8,1
8691,색상_b*,-10.42,1
8692,색상_b*,-3.74,1
8693,색상_b*,0.13,1
8694,색상_b*,19.87,1
8695,색상_b*,16.09,1
8696,색상_b*,-3.78,1
8697,색상_b*,31.23,1
8698,색상_b*,-0.12,1
8699,색상_b*,25.26,1
8700,색상_b*,58.53,1
8701,색상_b*,-0.15,1
8702,색상_b*,79.62,1
8703,색상_b*,28.74,1
8704,색상_b*,-3.87,1
8705,색상_b*,38.35,1
8706,색상_b*,30.66,1
8707,색상_b*,71.53,1
8708,색상_b*,40.74,1
8709,색상_b*,18.1,1
8710,색상_b*,43.41,1
8711,색상_b*,-11.61,1
8712,색상_b*,14.78,1
8713,색상_b*,19.3,1
8714,색상_b*,83.42,1
8715,색상_b*,-5.74,1
8716,색상_b*,71.51,1
8717,색상_b*,13.15,1
8718,색상_b*,29.83,1
8719,색상_b*,12.73,1
8720,색상_b*,31.37,1
8721,색상_b*,77.35,1
8722,색상_b*,80.68,1
8723,색상_b*,84.37,1
8724,색상_b*,-7.14,1
8725,색상_b*,-14.12,1
8726,색상_b*,-28.01,1
8727,색상_b*,-28.71,1
8728,색상_b*,-28.2,1
8729,색상_b*,-27.99,1
8730,색상_b*,-6.86,1
8731,색상_b*,-8.81,1
8732,색상_b*,2.715,1
8733,색상_b*,26.81,1
8734,색상_b*,13.13,1
8735,색상_b*,18.58,1
8736,색상_b*,9.04,1
8737,색상_b*,19.11,1
8738,색상_b*,-2.64,1
8739,색상_b*,2.23,1
8740,색상_b*,7.37,1
8741,색상_b*,-5.25,1
8742,색상_b*,-5.15,1
8743,색상_b*,3.6,1
8744,색상_b*,25.71,1
8745,색상_b*,11.7,1
8746,색상_b*,20.39,1
8747,색상_b*,-6.69,1
8748,색상_b*,-6.43,1
8749,색상_b*,12.33,1
8750,색상_b*,-7.43,1
8751,색상_b*,21.39,1
8752,색상_b*,-6.34,1
8753,색상_b*,17.39,1
8754,색상_b*,-7.2,1
8755,색상_b*,35.18,1
8756,색상_b*,11.74,1
8757,색상_b*,-12.69,1
8758,색상_b*,-1.59,1
8759,색상_b*,55.68,1
8760,색상_b*,55.9,1
8761,색상_b*,-0.65,1
8762,색상_b*,-1.3,1
8763,색상_b*,-0.64,1
8764,색상_b*,-1.48,1
8765,색상_b*,-1.47,1
8766,색상_b*,-1.65,1
8767,색상_b*,-1.61,1
8768,색상_b*,56.24,1
8769,색상_b*,-3.26,1
8770,색상_b*,-2.88,1
8771,색상_b*,-3.38,1
8772,색상_b*,-2.57,1
8773,색상_b*,-2.58,1
8774,색상_b*,-2.65,1
8775,색상_b*,-1.75,1
8776,색상_b*,-2.32,1
8777,색상_b*,56.04,1
8778,색상_b*,55.99,1
8779,색상_b*,-1.6,1
8780,색상_b*,47.56,1
8781,색상_b*,9.79,1
8782,색상_b*,9.5,1
8783,색상_b*,9.77,1
8784,색상_b*,9.45,1
8785,색상_b*,9.22,1
8786,색상_b*,9.26,1
8787,색상_b*,9.87,1
8788,색상_b*,9.58,1
8789,색상_b*,48.49,1
8790,색상_b*,56.06,1
8791,색상_b*,47.92,1
8792,색상_b*,53.01,1
8793,색상_b*,53.08,1
8794,색상_b*,55.7,1
8795,색상_b*,55.53,1
8796,색상_b*,55.78,1
8797,색상_b*,55.96,1
8798,색상_b*,56.11,1
8799,색상_b*,-1.92,1
8800,색상_b*,-1.44,1
8801,색상_b*,25.84,1
8802,색상_b*,-19.51,1
8803,색상_b*,-29.59,1
8804,색상_b*,-29.5,1
8805,색상_b*,-8.86,1
8806,색상_b*,-5.78,1
8807,색상_b*,-12.68,1
8808,색상_b*,1.9,1
8809,색상_b*,-7.69,1
8810,색상_b*,2.61,1
8811,색상_b*,-11.97,1
8812,색상_b*,-28.91,1
8813,색상_b*,-21.3,1
8814,색상_b*,-21.99,1
8815,색상_b*,16.6,1
8816,색상_b*,18.64,1
8817,색상_b*,20.11,1
8818,색상_b*,-2.07,1
8819,색상_b*,14.9,1
8820,색상_b*,11.33,1
8821,색상_b*,-30.2,1
8822,색상_b*,-26.13,1
8823,색상_b*,0.46,1
8824,색상_b*,-0.84,1
8825,색상_b*,0.1,1
8826,색상_b*,0.09,1
8827,색상_b*,-0.11,1
8828,색상_b*,-0.36,1
8829,색상_b*,-0.44,1
8830,색상_b*,-0.53,1
8831,색상_b*,-0.73,1
8832,색상_b*,-0.8,1
8833,색상_b*,-0.81,1
8834,색상_b*,-15.08,1
8835,색상_b*,-1.05,1
8836,색상_b*,-0.89,1
